ID,Name,Concepticon_ID,Concepticon_Gloss,Chinese_Gloss,Number
909_whilea,"while, a",726,WHILE,一会儿,
910_dayswork,day's (work),1260,DAY (24 HOURS),天(一~),
912_monthswork,month's (work),,,月(一个~),
913_yearswork,year's (work),,,年(一~),
914_classifierforage,classifier for age,,,岁(一~),
916_stepstride,step / stride,,,步(走一~),
917_timeinstanceofgoingsomewhere,time / instance (of going somewhere),,,次(去~),
918_meal,meal,2725,PORTION (CLASSIFIER),顿(吃一~),
920_timeinstanceofhitting,time / instance (of hitting),2741,BIT (CLASSIFIER),下(打一~),
921_timeinstanceofkicking,time / instance (of kicking),,,脚(踢一~),
922_timeinstanceofbiting,time / instance (of biting),2728,MOUTHFUL (CLASSIFIER),口(咬一~),
924_severalfewa,"several / few, a",,,几个,
925_everyday,every day,,,每天,
928_i,I,1209,I,我,
929_wetwo,we (two),2634,WE TWO,我俩,
931_you,you,1215,THOU,你,
932_youtwo,you two,2111,YOU TWO,你俩,
933_youpl,you (pl.),1213,YOU,你们,
934_he,he,1211,HE,他,
935_theytwo,they two,2635,THEY TWO,他俩,
936_they,they,817,THEY,他们,
938_wedualinclusive,"we (dual, inclusive)",2637,WE TWO (INCLUSIVE),咱们俩,
939_weall,we all,98,ALL,大家,
951_thatsidethere,that side / there,3411,OVER THERE,那边,
953_who,who,1235,WHO,谁,
954_what,what,1236,WHAT,什么,
961_respectiveindividualeach,respective / individual / each,,,各自,
962_alleverything,all / everything,,,一切,
963_allwholethe,"all / whole, the",2277,WHOLE,全部,
964_biglarge,big / large,1202,BIG,大,
965_small,small,1246,SMALL,小,
971_sunkendented,sunken / dented,,,凹,
972_long,long,1203,LONG,长,
973_short,short,1645,SHORT,短,
977_narrow,narrow,1267,NARROW,窄,
978_spaciouscommodious,spacious / commodious,2531,BROAD,宽敞,
979_crampednarrow,cramped / narrow,,,狭窄,
982_deep,deep,1593,DEEP,深,
983_shallow,shallow,193,SHALLOW,浅,
984_full,full,1429,FULL,满,
985_empty,empty,1624,EMPTY,空,
987_manymuch,many / much,1198,MANY,多,
988_fewlittle,few / little,1242,FEW,少,
994_levelflat,level / flat,1633,FLAT,平,
996_rightobverseside,right / obverse side,,,正(~面),
999_slantingleaning,slanting / leaning,,,偏,
1000_askewawryslanting,askew / awry / slanting,3075,SLANTED,歪,
1001_horizontal,horizontal,2376,HORIZONTAL,横(~的),
1006_white,white,1335,WHITE,白,
1007_red,red,156,RED,红,
1008_yellow,yellow,1424,YELLOW,黄,
1009_green,green,1425,GREEN,绿,
1010_blue,blue,837,BLUE,蓝,
1012_bright,bright,679,BRIGHT,亮(~的),
1013_dark,dark,706,DARK,暗,
1014_heavy,heavy,1210,HEAVY,重,
1019_late,late,477,LATE,迟,
1020_sharp,sharp,1396,SHARP,锋利,
1030_thick,thick,2239,DENSE,稠(粥~),
1033_thin,thin,2305,THIN (OF HAIR AND THREAD),稀(头发~),
1050_new,new,1231,NEW,新,
1052_good,good,1035,GOOD,好,
1054_expensive,expensive,1426,EXPENSIVE,贵(~价钱),
1058_oldelderly,"old, elderly",2112,OLD (AGED),年老,
1059_young,young,1207,YOUNG,年轻,
1065_warm,warm,1232,WARM,暖和,
1067_difficult,difficult,584,DIFFICULT,难,
1072_sour,sour,1906,SOUR,酸,
1073_sweet,sweet,717,SWEET,甜,
1074_bitter,bitter,887,BITTER,苦,
1076_salty,salty,1091,SALTY,咸,
1079_fishysmelling,fishy-smelling,,,腥,
1085_clean,clean,704,CLEAN,干净,
1089_dead,dead,1625,DEAD,死(~的),
1094_loud,loud,377,LOUD,响,
1096_bored,bored,,,闷,
1100_stupid,stupid,1518,STUPID,蠢,
1110_stingy,stingy,1774,STINGY,吝啬,
1120_sad,sad,699,SAD,悲哀,
1128_install,install,,,安装,
1142_wrap,wrap,1113,WRAP,包(~药),
1154_compare,compare,3429,COMPARE,比 ((助词)),
1156_plait,plait,333,PLAIT,编(~辫子),
1159_alter,alter,2856,CHANGE (SOMETHING),改变,
1163_wipethe,wipe (the,1454,WIPE,擦(~桌子),
1183_repay,repay,,,偿还,
1186_stirfry,stir-fry,2162,STIR FRY,炒,
1187_sink,sink,1088,SINK (DESCEND),沉,
1193_accomplishsucceed,accomplish / succeed,1112,SUCCEED,完成,
1198_eat,eat,1336,EAT,吃,
1201_pestlepound,pestle / pound,,,舂,
1217_infect,infect,,,传染,
1229_gesticulate,gesticulate,,,打手势,
1230_hunt,hunt,1435,HUNT,打猎,
1233_wargotobattle,"war, go to / battle",,,打仗,
1235_breakupscatter,break up / scatter,,,打散(队伍~),
1238_fetchdrawwater,fetch / draw (water),1911,DRAW (WATER),打(水),
1242_dozenodoff,doze / nod off,,,打瞌睡,
1247_breakthunderbolt,break (thunderbolt),,,打霹雳,
1248_thunder,thunder,2378,THUNDER (VERB),打雷,
1254_wearabracelet,wear (a bracelet),,,戴(~手镯),
1258_toppleteardownawall,topple / tear down (a wall),,,弄倒(~墙),
1259_poundtopieces,pound to pieces,,,捣碎,
1260_reverse,reverse,,,倒(~过来),
1261_pourorthrowoutwater,pour or throw out (water),1487,POUR,倒掉(~水),
1263_getacquire,get / acquire,694,GET,得到,
1264_wait,wait,1590,WAIT (FOR),等待,
1268_lightafire,light (a fire),737,LIGHT (IGNITE),点(~火),
1269_burn,burn,1428,BURNING,燃烧,
1270_lightalight,light (a light),,,点(~灯),
1273_holddanglinglyinthemouth,hold danglingly in the mouth,,,叼,
1274_drop,drop,750,DROP,掉(~下),
1277_falloverdown,fall over / down,2894,TUMBLE (FALL DOWN),跌倒,
1279_bitemosquito,bite (mosquito),571,STING,叮(蚊子~),
1281_losemislay,lose / mislay,2506,LOOSE,丢失,
1282_understandgrasp,understand / grasp,2021,GRASP,懂,
1283_freezemeat,freeze (meat),,,冻(肉~),
1287_read,read,724,READ,读,
1293_snapbreakastick,snap / break (a stick),2558,BREAK (CLEAVE),弄断(~棍子),
1296_chopcutmeat,chop / cut (meat),,,剁(~肉),
1297_stamponesfoot,stamp (one's foot),3618,STAMP,跺(~脚),
1298_hungrybe,"hungry, be",1533,BE HUNGRY,饿,
1300_developcareerundertaking,develop (career / undertaking),,,发展(事业~),
1304_ferment,ferment,967,YEAST,发酵,
1305_feverhave,"fever, have",1534,FEVER,发烧,
1306_worryanxiousbe,"worry / anxious, be",150,WORRY,发愁,
1309_turninsideoutclothingorthereverse,turn inside out (clothing) or the reverse,,,翻过来(把衣服~),
1315_putinsalt,put in (salt),,,放(~盐),
1317_setonfire,set on fire,,,放火,
1318_fly,fly,1441,FLY (MOVE THROUGH AIR),飞,
1319_dividesharethings,divide / share (things),884,SHARE,分(~东西),
1320_dividefamilypropertyandliveapartoffspring,divide family property and live apart (offspring),,,分家,
1322_separatecauseto,separate (cause to),,,分开(使~),
1324_sewup,sew (up),1457,SEW,缝,
1327_putoneshandonsthgfor,put one's hand on (sthg.) for,,,扶(~着栏杆),
1329_conformcausetosatisfy,conform (cause to) / satisfy,,,符合(使~),
1330_rot,rot,569,SPOIL (BECOME SPOILED),腐烂,
1332_pullaquiltoveroneself,pull (a quilt) over oneself,,,盖(~被),
1335_dare,dare,1779,DARE,敢,
1337_tell,tell,1458,SAY,告诉,
1340_severarope,sever (a rope),,,割(~绳),
1342_mowcutgrass,mow / cut (grass),190,MOW,割(~草),
1344_hurtthefootfromgritintheshoe,hurt (the foot from grit in the shoe),,,硌(~脚),
1345_give,give,1447,GIVE,给,
1346_follow,follow,1085,FOLLOW,跟(~在后面),
1350_assessestimate,assess / estimate,,,估计,
1355_hungbe,"hung, be",,,挂(被~住),
1362_celebratethenewyear,celebrate (the New Year),3430,CELEBRATE NEW YEAR,过年,
1365_shybebashful,"shy, be / bashful",487,SHY,害羞,
1366_afraidbe,"afraid, be",1419,FEAR (BE AFRAID),害怕,
1367_asksbtocomeherefetch,ask s.b. to come here / fetch,,,喊(~人开会),
1368_yellshout,yell / shout,715,SHOUT,喊叫,
1369_weldsolder,weld / solder,,,焊,
1370_drink,drink,1401,DRINK,喝,
1372_closeabook,close (a book),,,合上(~书本),
1373_hate,hate,1607,HATE,恨,
1374_drybyfire,dry by fire,,,烘,
1377_paddlerow,paddle / row,1849,ROW,划(~船),
1380_doubt,doubt,3536,DOUBT (SOMETHING),怀疑,
1381_repayadebt,repay (a debt),,,还(~帐),
1382_returnapen,return (a pen),85,GIVE BACK,还(~钢笔),
1387_turnonesheadtotheback,turn one's head to the back,,,回头(~看),
1390_destroyexterminate,destroy / exterminate,681,DESTROY,毁灭,
1391_destroycauseto,destroy (cause to),,,毁灭(使~),
1392_knowtowrite,know (to write),2238,KNOW HOW,会(~写),
1395_muddlethewater,muddle (the water),,,搅浑,
1397_supportraise,support / raise,2134,RAISE (BRING UP),养活,
1400_gatherofwaterbuildup,gather (of water) / build up,,,积(~水),
1402_gatherassemble,gather / assemble,7,GATHER,集(聚~),
1407_remember,remember,707,REMEMBER,记得,
1408_depositleavewith,deposit / leave with,,,寄存,
1409_sendaletter,send (a letter),1127,SEND,寄(~信),
1413_pickupfoodwithchopsticks,pick up (food with chopsticks),,,夹(~菜),
1414_pickup,pick up,371,PICK UP,捡,
1415_reduce,reduce,,,减,
1419_exchange,exchange,2509,EXCHANGE,交换,
1420_turnhandoverconsign,turn / hand over / consign,,,交付,
1422_watersprinkleirrigate,water / sprinkle / irrigate,3078,IRRIGATE,浇(~水),
1424_chew,chew,321,CHEW,嚼,
1427_crowofhens,crow (of hens),,,叫(母鸡~),
1428_meow,meow,,,(-),
1429_bray,bray,,,叫(驴~),
1430_neigh,neigh,,,叫(马~),
1431_moo,moo,,,叫(牛~),
1433_gruntofpigs,grunt (of pigs),,,叫(猪~),
1434_baableat,baa / bleat,,,叫(羊~),
1439_bearfruit,bear (fruit),3054,BEAR FRUIT,结(~果子),
1442_borrowmoney,borrow (money),,,借(~钱),
1444_soaksteep,soak / steep,2069,SOAK (VERB),浸泡,
1447_enterahouse,enter (a house),749,ENTER,进(~屋),
1448_passgoby,pass / go by,,,经过,
1449_startledisturb,startle / disturb,2883,DISTURB,惊动,
1450_startledbeshyofanimals,"startled, be / shy (of animals)",,,受惊,
1451_rescuesave,rescue / save,2008,RESCUE,救,
1454_saw,saw,3543,SAW (SOMETHING),锯,
1456_rollupcloth,roll up (cloth),,,卷(~布),
1457_huddlecurlup,huddle / curl up,,,蜷缩,
1460_obstructcausetoblock,obstruct (cause to) / block,,,卡主(使~),
1464_startdriveacar,start / drive (a car),741,DRIVE,开(~车),
1466_openupwasteland,open up wasteland,,,开荒,
1468_chophew,chop / hew,553,HEW,砍(~骨头),
1470_letsbseeshow,let s.b. see / show,1039,SHOW,看(给~),
1471_see,see,1409,SEE,看见,
1472_seeadoctor,see (a doctor),,,看病(病人~),
1473_shoulder,shoulder,,,扛,
1474_warmoneselfbyafire,warm oneself by (a fire),,,烤(~火),
1477_cough,cough,879,COUGH,咳嗽,
1480_agreeconsent,agree / consent,,,肯,
1481_gnawnibble,gnaw / nibble,2706,GNAW,啃,
1482_digoutwithfinger,dig out with finger,,,抠,
1483_bucklebuttonup,buckle / button up,,,扣(~扣子),
1485_cry,cry,,,哭,
1487_pulltug,pull / tug,1455,PULL,拉,
1488_emptythebowels,empty the bowels,676,SHIT (DEFECATE),拉屎,
1489_peppery,peppery,,,辣,
1493_oldbe,"old, be",,,老,
1494_reinin,rein in,,,勒,
1495_tiredbefatigued,"tired, be / fatigued",1757,TIRED,累,
1498_dryclothesintheair,dry (clothes) in the air,1786,DRY UP,晾(~衣),
1501_drench,drench,,,淋,
1502_flowofwater,flow (of water),2003,FLOW,流(水~),
1503_reserveseeds,reserve (seeds),,,留(~种),
1504_deafbe,"deaf, be",996,DEAF,聋,
1505_cuddleembrace,cuddle / embrace,,,搂(~在怀里),
1510_messup,mess up,,,弄乱,
1512_setofthesun,set (of the sun),160,SET (HEAVENLY BODIES),落(太阳~),
1516_buy,buy,1869,BUY,买,
1517_sell,sell,1571,SELL,卖,
1518_fullbefilledup,"full, be / filled up",,,满(~了),
1521_crychirpofbirds,cry / chirp (of birds),,,鸣(鸟~),
1522_dieoutoffire,die out (of fire),,,灭(火~),
1524_understand,understand,1536,UNDERSTAND,明白,
1527_grindflour,grind (flour),1033,GRIND,磨(~面),
1528_takeholdget,take / hold / get,2104,HOLD OR TAKE,拿,
1532_shrivelupwither,shrivel up / wither,,,蔫(花~),
1535_throwupvomit,throw up / vomit,1278,VOMIT,呕吐,
1536_crawlofpeople,crawl (of people),96,CRAWL,爬(人~),
1537_crawlofinsects,crawl (of insects),,,爬(虫子~),
1539_climbupatree,climb up (a tree),,,爬(~树),
1540_strikethetable,strike (the table),2133,STRIKE OR BEAT,拍(~桌子),
1541_lineup,line up,,,排(~队),
1542_senddispatchaperson,send / dispatch (a person),,,派(~人),
1543_circlehoverwheel,circle / hover / wheel,,,盘旋,
1544_run,run,1519,RUN,跑,
1549_expandswell,expand / swell,,,膨胀,
1555_splitupbamboostrips,split up (bamboo strips),,,破(~篾),
1557_splitupbamboopole,split up (bamboo pole),,,破(竹竿~了),
1561_cutripopen,cut / rip open,,,剖,
1565_buildbylayingbricksstonesetc,"build by laying bricks, stones, etc.",1840,BUILD,砌,
1566_rideahorse,ride (a horse),367,RIDE,骑,
1567_risestandup,rise / stand up,570,STAND UP,起来,
1568_pullleadacowalong,pull / lead (a cow) along,43,LEAD (GUIDE),牵(~牛),
1569_owemoney,owe (money),369,OWE,欠(~钱),
1570_robloot,rob / loot,2073,ROB (VERB),抢,
1571_knockstrike,knock / strike,2396,KNOCK,敲,
1573_prizepry,prize / pry,,,撬,
1574_cutupvegetable,cut up (vegetable),,,切(~菜),
1575_embraceachildcheektocheek,embrace a child cheek to cheek,,,亲(~小孩),
1576_driveoutexpel,drive out / expel,30,DISPEL,驱逐,
1578_marryawoman,marry (a woman),2164,MARRY (AS MAN),娶,
1579_goleave,go / leave,,,去,
1580_recoverfullyfromanillness,"recover, fully (from an illness)",1978,RECOVER,痊愈(病~),
1581_healedhaveofawound,"healed, have (of a wound)",,,痊愈(伤~),
1589_lookatanddistinguishcharacters,look at and distinguish (characters),,,认(~字),
1590_recognize,recognize,2870,RECOGNIZE (SOMEBODY),认得,
1591_throwtoss,throw / toss,1456,THROW,扔,
1593_dissolvecauseto,dissolve (cause to),,,融化(使~),
1595_sprinklespray,sprinkle / spray,,,洒(~水),
1596_pisspee,piss / pee,592,PISS,撒(~尿),
1597_scatterseeds,scatter (seeds),2064,SCATTER (SEEDS),撒(~种),
1598_breakupmeetingend,break up (meeting) / end,,,散(会~了),
1599_comelooseshoelace,come loose (shoelace),,,散开(鞋带~),
1600_untieundo,untie / undo,352,UNTIE,解开,
1604_dryclothesinthesun,dry (clothes) in the sun,3364,DRY IN SUN,晒(~衣服),
1605_sunbathe,sunbathe,3131,SUNBATHE,晒(~太阳),
1607_injurehurtthearm,injure / hurt (the arm),44,INJURE,伤(~了手),
1608_consultdiscuss,consult / discuss,,,商量,
1610_burnthegrassonwasteland,burn the grass on wasteland,,,烧荒,
1611_shootanarrow,shoot (an arrow),1172,SHOOT,射(~箭),
1612_shothavethetarget,"shot, have (the target)",,,射中,
1614_extendelongate,extend / elongate,,,伸长,
1616_seepintopermeate,seep into / permeate,,,渗(~入),
1617_grow,grow,479,GROW,生长,
1621_angrybetakeoffense,"angry, be / take offense",2223,BE ANGRY,生气,
1622_leftoverberemain,"left over, be / remain",987,REMAIN,剩,
1625_makecause,make / cause,734,MAKE,使,
1627_tryattempt,try / attempt,1812,TRY,试,
1631_closeanumbrella,close (an umbrella),,,收(~伞),
1634_comb,comb,2070,COMB (VERB),梳,
1636_familiarwithbeknowsthgo,"familiar with, be / know sthg. o",,,熟悉,
1637_cookedbericedone,"cooked, be (rice) / done",,,熟(饭~),
1640_countnumbers,count (numbers),1420,COUNT,数(~数目),
1641_rinsethemouth,rinse (the mouth),,,漱(~口),
1642_falltumbledown,fall / tumble down,1280,FALL,摔(~下来),
1643_flingtoss,fling / toss,,,甩,
1646_sleep,sleep,1585,SLEEP,睡,
1647_asleepfall,"asleep, fall",1106,FALL ASLEEP,睡着,
1649_speak,speak,1623,SPEAK,说,
1651_die,die,1494,DIE,死,
1652_calculate,calculate,2867,CALCULATE,算,
1653_breaktopiecesgrain,break to pieces (grain),,,碎(米粒~了),
1654_crushtopieces,crush to pieces,,,压碎,
1658_stepontramplestamp,step on / trample / stamp,,,踏,
1659_liftupcarry,lift up / carry,700,CARRY,抬,
1661_liedown,lie down,215,LIE DOWN,躺,
1663_escaperunaway,escape / run away,2142,RUN AWAY,逃跑,
1666_achehead,ache (head),1815,ACHE,痛(头~) ((伤口)~),
1667_kick,kick,1135,KICK,踢,
1668_shavethehead,shave (the head),231,SHAVE,剃(~头),
1669_cloudybeskyovercast,"cloudy, be (sky) / overcast",2341,CLOUDY,天阴,
1671_dawntheday,dawn (the day),729,DAWN,天亮,
1673_fillupahollow,fill up (a hollow),,,填(~坑),
1674_licklap,lick / lap,319,LICK,舔,
1676_carrysthgwithapoleont,carry (sthg.) with a pole on t,,,挑(~担),
1677_dance,dance,1879,DANCE,跳舞,
1678_jump,jump,1829,JUMP,跳(~远),
1680_pastestickglue,paste / stick / glue,254,STICKING,贴,
1681_listen,listen,1608,LISTEN,听,
1682_hear,hear,1408,HEAR,听见,
1683_stopcease,stop / cease,2880,HALT (STOP),停止,
1685_notifyinform,notify / inform,,,通知,
1686_steal,steal,713,STEAL,偷,
1687_throwhurl,throw / hurl,,,投掷,
1692_swallow,swallow,897,SWALLOW,吞,
1694_pulldragalog,pull / drag (a log),2030,DRAG,拖(~木头),
1698_digscoopout,dig / scoop out,,,挖,
1701_bend,bend,2224,BEND (SOMETHING),弄弯,
1703_playamuseoneself,play / amuse oneself,1413,PLAY,玩耍,
1704_forget,forget,1523,FORGET,忘记,
1705_violatebreach,violate / breach,,,违反,
1707_smell,smell,1586,SMELL (PERCEIVE),闻(臭),
1708_askquestion,ask / question,1309,ASK (INQUIRE),问,
1710_coverthemouth,cover (the mouth),,,捂(~嘴),
1711_inhale,inhale,2705,INHALE,吸(~气),
1712_accustomedtobehabitofhaveve,"accustomed to, be / habit of, haveve",,,习惯,
1713_washclothes,wash (clothes),1453,WASH,洗(~衣),
1716_godownstairs,go downstairs,,,下(~楼),
1719_fallrain,fall (rain),2234,FALL (OF SNOW AND RAIN),下(~雨),
1721_frightenscare,frighten / scare,252,FRIGHTEN,吓唬,
1725_believetrust,believe / trust,1890,BELIEVE,相信,
1726_think,think,1415,THINK (REFLECT),想,
1727_recallremember,recall / remember,,,想起,
1728_wanttogo,want (to go),2117,DESIRE,想(~去),
1729_looklikeresemble,look like / resemble,1777,RESEMBLE,像,
1734_carefulbecautious,"careful, be / cautious",2758,CAREFUL,小心,
1737_diarrheahave,"diarrhea, have",2714,HAVE DIARRHEA,泻,
1738_blowonesnose,blow (one's nose),2679,BLOW (WITH NOSE),擤,
1741_embroider,embroider,,,绣(~花),
1742_learn,learn,504,LEARN,学,
1743_smokefumigate,smoke / fumigate,,,熏,
1745_presspushdown,press / push down,,,压,
1747_grindpestlemedicine,grind / pestle (medicine),,,研(~药),
1749_itchtickle,itch / tickle,3856,ITCH OR ITCHY OR ITCHING,痒,
1750_raisechickens,raise (chickens),,,养(~鸡),
1755_wantneed,want / need,2339,NEED (SOMETHING),要,
1758_overflowspill,overflow / spill,3130,SPILL (SOMETHING),溢(~出来),
1764_havemoney,have (money),,,有(~钱),
1765_therearepeople,there are (people),,,有(~人),
1766_therearetreesonthemountain,there are (trees on the mountain),,,有(山上~树),
1767_haveeyes,have (eyes),773,HAVE,有(~眼睛),
1768_thereiswaterinthebowl,there is (water in the bowl),,,有(碗里~水),
1769_meetcomeacross,meet / come across,1831,MEET,遇见,
1770_agreeonarrange,agree on / arrange,1568,ARRANGE,约定,
1773_permitallow,permit / allow,1003,PERMIT,允许,
1774_planttrees,plant (trees),,,栽(~树),
1775_beinthehouse,be (in the house),1460,IN,在(~屋里),
1776_increasegain,increase / gain,1041,INCREASE,增加,
1777_chiselboreahole,chisel / bore (a hole),,,凿,
1782_pluckflowers,pluck (flowers),,,摘(~花),
1784_stand,stand,1442,STAND,站,
1787_goupwaterlevelrise,go up (water level) / rise,,,涨(~水),
1790_catchcold,catch cold,2184,CATCH A COLD,着凉,
1791_calltogetherconvene,call together / convene,,,召集,
1792_foundlocated,found / located,719,FIND,找到,
1794_coverhidefromview,cover / hide from view,761,COVER,遮蔽,
1797_steam,steam,2067,STEAM (VERB),蒸,
1798_know,know,1410,KNOW (SOMETHING),知道,
1799_weaveknit,weave / knit,2905,KNIT,织,
1807_turncauseto,turn (cause to),,,转动(使~),
1808_putintoacontainerpack,put into a container / pack,,,装(~进),
1809_chaseafter,chase after,1047,PURSUE,追,
1813_walk,walk,1443,WALK,走,
1814_boredrillahole,bore / drill (a hole),1501,BORE,钻(~洞),
1817_sitdown,sit down,1649,SIT DOWN,坐,
